year,month,location,wholesale_price,retail_price
2018,12,Dehiattakandiya,,
2018,12,Trinco,,
2019,1,Galenbidunuwewa,,
2019,1,Keppetipola,,
2019,1,Puttalam,,
2019,1,Thabuththegama,,
2019,1,Embilipitiya,,
2019,1,Kandy,,
2019,1,Kaluthara,,
2019,1,Matara,,
2019,1,Vavuniya,,
2019,1,Anuradapuraya,,
2019,1,Gampaha,,
2019,1,Thissamaharama,,
2019,1,Rathnapura,,
2019,1,Kegalle,,
2019,1,Monaragala,,
2019,1,Badulla,,
2019,1,Meegoda,,
2019,1,Nikaweratiya,,
2019,1,Nuwara Eliya,,
2019,1,Galle,,
2019,1,Bandarawela,,
2019,1,Dabulla,,
2019,1,Mullathivu,,
2019,1,Polonnaruwa,,
2019,1,Jaffna,,
2019,1,Veyangoda,,
2019,1,Colombo,,
2019,1,Hanguranketha,,
2019,1,Mannar,,
2019,1,Kurunegala,,
2019,1,Matale,,
2019,1,Ampara,,
2019,1,Hambanthota,,
2019,1,Kilinochchi,,
2019,1,Batticaloa,,
2019,1,Dehiattakandiya,,
2019,1,Trinco,,
2019,2,Galenbidunuwewa,,
2019,2,Keppetipola,,
2019,2,Puttalam,,
2019,2,Thabuththegama,,
2019,2,Embilipitiya,,
2019,2,Kandy,,
2019,2,Kaluthara,,
2019,2,Matara,,
2019,2,Vavuniya,,
2019,2,Anuradapuraya,,
2019,2,Gampaha,,
2019,2,Thissamaharama,,
2019,2,Rathnapura,,
2019,2,Kegalle,,
2019,2,Monaragala,,
2019,2,Badulla,,
2019,2,Meegoda,,
2019,2,Nikaweratiya,,
2019,2,Nuwara Eliya,,
2019,2,Galle,,
2019,2,Bandarawela,,
2019,2,Dabulla,,
2019,2,Mullathivu,,
2019,2,Polonnaruwa,,
2019,2,Jaffna,,
2019,2,Veyangoda,,
2019,2,Colombo,,
2019,2,Hanguranketha,,
2019,2,Mannar,,
2019,2,Kurunegala,,
2019,2,Matale,,
2019,2,Ampara,,
2019,2,Hambanthota,,
2019,2,Kilinochchi,,
2019,2,Batticaloa,,
2019,2,Dehiattakandiya,,
2019,2,Trinco,,
2019,3,Galenbidunuwewa,,
2019,3,Keppetipola,,
2019,3,Puttalam,,
2019,3,Thabuththegama,,
2019,3,Embilipitiya,,
2019,3,Kandy,,
2019,3,Kaluthara,,
2019,3,Matara,,
2019,3,Vavuniya,,
2019,3,Anuradapuraya,,
2019,3,Gampaha,,
2019,3,Thissamaharama,,
2019,3,Rathnapura,,
2019,3,Kegalle,,
2019,3,Monaragala,,
2019,3,Badulla,,
2019,3,Meegoda,,
2019,3,Nikaweratiya,,
2019,3,Nuwara Eliya,,
2019,3,Galle,,
2019,3,Bandarawela,,
2019,3,Dabulla,,
2019,3,Mullathivu,,
2019,3,Polonnaruwa,,
2019,3,Jaffna,,
2019,3,Veyangoda,,
2019,3,Colombo,,
2019,3,Hanguranketha,,
2019,3,Mannar,,
2019,3,Kurunegala,,
2019,3,Matale,,
2019,3,Ampara,,
2019,3,Hambanthota,,
2019,3,Kilinochchi,,
2019,3,Batticaloa,,
2019,3,Dehiattakandiya,,
2019,3,Trinco,,
2019,4,Galenbidunuwewa,,
2019,4,Keppetipola,,
2019,4,Puttalam,,
2019,4,Thabuththegama,,
2019,4,Embilipitiya,,
2019,4,Kandy,,
2019,4,Kaluthara,,
2019,4,Matara,,
2019,4,Vavuniya,,
2019,4,Anuradapuraya,,
2019,4,Gampaha,,
2019,4,Thissamaharama,,
2019,4,Rathnapura,,
2019,4,Kegalle,,
2019,4,Monaragala,,
2019,4,Badulla,,
2019,4,Meegoda,,
2019,4,Nikaweratiya,,
2019,4,Nuwara Eliya,,
2019,4,Galle,,
2019,4,Bandarawela,,
2019,4,Dabulla,,
2019,4,Mullathivu,,
2019,4,Polonnaruwa,,
2019,4,Jaffna,,
2019,4,Veyangoda,,
2019,4,Colombo,,
2019,4,Hanguranketha,,
2019,4,Mannar,,
2019,4,Kurunegala,,
2019,4,Matale,,
2019,4,Ampara,,
2019,4,Hambanthota,,
2019,4,Kilinochchi,,
2019,4,Batticaloa,,
2019,4,Dehiattakandiya,,
2019,4,Trinco,,
2019,5,Galenbidunuwewa,,
2019,5,Keppetipola,,
2019,5,Puttalam,,
2019,5,Thabuththegama,,
2019,5,Embilipitiya,,
2019,5,Kandy,,
2019,5,Kaluthara,,
2019,5,Matara,,
2019,5,Vavuniya,,
2019,5,Anuradapuraya,,
2019,5,Gampaha,,
2019,5,Thissamaharama,,
2019,5,Rathnapura,,
2019,5,Kegalle,,
2019,5,Monaragala,,
2019,5,Badulla,,
2019,5,Meegoda,,
2019,5,Nikaweratiya,,
2019,5,Nuwara Eliya,,
2019,5,Galle,,
2019,5,Bandarawela,,
2019,5,Dabulla,,
2019,5,Mullathivu,,
2019,5,Polonnaruwa,,
2019,5,Jaffna,,
2019,5,Veyangoda,,
2019,5,Colombo,,
2019,5,Hanguranketha,,
2019,5,Mannar,,
2019,5,Kurunegala,,
2019,5,Matale,,
2019,5,Ampara,,
2019,5,Hambanthota,,
2019,5,Kilinochchi,,
2019,5,Batticaloa,,
2019,5,Dehiattakandiya,,
2019,5,Trinco,,
2019,6,Galenbidunuwewa,,
2019,6,Keppetipola,,
2019,6,Puttalam,,
2019,6,Thabuththegama,,
2019,6,Embilipitiya,,
2019,6,Kandy,,
2019,6,Kaluthara,,
2019,6,Matara,,
2019,6,Vavuniya,,
2019,6,Anuradapuraya,,
2019,6,Gampaha,,
2019,6,Thissamaharama,,
2019,6,Rathnapura,,
2019,6,Kegalle,,
2019,6,Monaragala,,
2019,6,Badulla,,
2019,6,Meegoda,,
2019,6,Nikaweratiya,,
2019,6,Nuwara Eliya,,
2019,6,Galle,,
2019,6,Bandarawela,,
2019,6,Dabulla,,
2019,6,Mullathivu,,
2019,6,Polonnaruwa,,
2019,6,Jaffna,,
2019,6,Veyangoda,,
2019,6,Colombo,,
2019,6,Hanguranketha,,
2019,6,Mannar,,
2019,6,Kurunegala,,
2019,6,Matale,,
2019,6,Ampara,,
2019,6,Hambanthota,,
2019,6,Kilinochchi,,
2019,6,Batticaloa,,
2019,6,Dehiattakandiya,,
2019,6,Trinco,,
2019,7,Galenbidunuwewa,,
2019,7,Keppetipola,,
2019,7,Puttalam,,
2019,7,Thabuththegama,,
2019,7,Embilipitiya,,
2019,7,Kandy,,
2019,7,Kaluthara,,
2019,7,Matara,,
2019,7,Vavuniya,,
2019,7,Anuradapuraya,,
2019,7,Gampaha,,
2019,7,Thissamaharama,,
2019,7,Rathnapura,,
2019,7,Kegalle,,
2019,7,Monaragala,,
2019,7,Badulla,,
2019,7,Meegoda,,
2019,7,Nikaweratiya,,
2019,7,Nuwara Eliya,,
2019,7,Galle,,
2019,7,Bandarawela,,
2019,7,Dabulla,,
2019,7,Mullathivu,,
2019,7,Polonnaruwa,,
2019,7,Jaffna,,
2019,7,Veyangoda,,
2019,7,Colombo,,
2019,7,Hanguranketha,,
2019,7,Mannar,,
2019,7,Kurunegala,,
2019,7,Matale,,
2019,7,Ampara,,
2019,7,Hambanthota,,
2019,7,Kilinochchi,,
2019,7,Batticaloa,,
2019,7,Dehiattakandiya,,
2019,7,Trinco,,
2019,8,Galenbidunuwewa,,
2019,8,Keppetipola,,
2019,8,Puttalam,,
2019,8,Thabuththegama,,
2019,8,Embilipitiya,,
2019,8,Kandy,,
2019,8,Kaluthara,,
2019,8,Matara,,
2019,8,Vavuniya,,
2019,8,Anuradapuraya,,
2019,8,Gampaha,,
2019,8,Thissamaharama,,
2019,8,Rathnapura,,
2019,8,Kegalle,,
2019,8,Monaragala,,
2019,8,Badulla,,
2019,8,Meegoda,,
2019,8,Nikaweratiya,,
2019,8,Nuwara Eliya,,
2019,8,Galle,,
2019,8,Bandarawela,,
2019,8,Dabulla,,
2019,8,Mullathivu,,
2019,8,Polonnaruwa,,
2019,8,Jaffna,,
2019,8,Veyangoda,,
2019,8,Colombo,,
2019,8,Hanguranketha,,
2019,8,Mannar,,
2019,8,Kurunegala,,
2019,8,Matale,,
2019,8,Ampara,,
2019,8,Hambanthota,,
2019,8,Kilinochchi,,
2019,8,Batticaloa,,
2019,8,Dehiattakandiya,,
2019,8,Trinco,,
2019,9,Galenbidunuwewa,,
2019,9,Keppetipola,,
2019,9,Puttalam,,
2019,9,Thabuththegama,,
2019,9,Embilipitiya,,
2019,9,Kandy,,
2019,9,Kaluthara,,
2019,9,Matara,,
2019,9,Vavuniya,,
2019,9,Anuradapuraya,,
2019,9,Gampaha,,
2019,9,Thissamaharama,,
2019,9,Rathnapura,,
2019,9,Kegalle,,
2019,9,Monaragala,,
2019,9,Badulla,,
2019,9,Meegoda,,
2019,9,Nikaweratiya,,
2019,9,Nuwara Eliya,,
2019,9,Galle,,
2019,9,Bandarawela,,
2019,9,Dabulla,,
2019,9,Mullathivu,,
2019,9,Polonnaruwa,,
2019,9,Jaffna,,
2019,9,Veyangoda,,
2019,9,Colombo,,
2019,9,Hanguranketha,,
2019,9,Mannar,,
2019,9,Kurunegala,,
2019,9,Matale,,
2019,9,Ampara,,
2019,9,Hambanthota,,
2019,9,Kilinochchi,,
2019,9,Batticaloa,,
2019,9,Dehiattakandiya,,
2019,9,Trinco,,
2019,10,Galenbidunuwewa,,
2019,10,Keppetipola,,
2019,10,Puttalam,,
2019,10,Thabuththegama,,
2019,10,Embilipitiya,,
2019,10,Kandy,,
2019,10,Kaluthara,,
2019,10,Matara,,
2019,10,Vavuniya,,
2019,10,Anuradapuraya,,
2019,10,Gampaha,,
2019,10,Thissamaharama,,
2019,10,Rathnapura,,
2019,10,Kegalle,,
2019,10,Monaragala,,
2019,10,Badulla,,
2019,10,Meegoda,,
2019,10,Nikaweratiya,,
2019,10,Nuwara Eliya,,
2019,10,Galle,,
2019,10,Bandarawela,,
2019,10,Dabulla,,
2019,10,Mullathivu,,
2019,10,Polonnaruwa,,
2019,10,Jaffna,,
2019,10,Veyangoda,,
2019,10,Colombo,,
2019,10,Hanguranketha,,
2019,10,Mannar,,
2019,10,Kurunegala,,
2019,10,Matale,,
2019,10,Ampara,,
2019,10,Hambanthota,,
2019,10,Kilinochchi,,
2019,10,Batticaloa,,
2019,10,Dehiattakandiya,,
2019,10,Trinco,,
2019,11,Galenbidunuwewa,,
2019,11,Keppetipola,,
2019,11,Puttalam,,
2019,11,Thabuththegama,,
2019,11,Embilipitiya,,
2019,11,Kandy,,
2019,11,Kaluthara,,
2019,11,Matara,,
2019,11,Vavuniya,,
2019,11,Anuradapuraya,,
2019,11,Gampaha,,
2019,11,Thissamaharama,,
2019,11,Rathnapura,,
2019,11,Kegalle,,
2019,11,Monaragala,,
2019,11,Badulla,,
2019,11,Meegoda,,
2019,11,Nikaweratiya,,
2019,11,Nuwara Eliya,,
2019,11,Galle,,
2019,11,Bandarawela,,
2019,11,Dabulla,,
2019,11,Mullathivu,,
2019,11,Polonnaruwa,,
2019,11,Jaffna,,
2019,11,Veyangoda,,
2019,11,Colombo,,
2019,11,Hanguranketha,,
2019,11,Mannar,,
2019,11,Kurunegala,,
2019,11,Matale,,
2019,11,Ampara,,
2019,11,Hambanthota,,
2019,11,Kilinochchi,,
2019,11,Batticaloa,,
2019,11,Dehiattakandiya,,
2019,11,Trinco,,
2019,12,Galenbidunuwewa,,
2019,12,Keppetipola,,
2019,12,Puttalam,,
2019,12,Thabuththegama,,
2019,12,Embilipitiya,,
2019,12,Kandy,,
2019,12,Kaluthara,,
2019,12,Matara,,
2019,12,Vavuniya,,
2019,12,Anuradapuraya,,
2019,12,Gampaha,,
2019,12,Thissamaharama,,
2019,12,Rathnapura,,
2019,12,Kegalle,,
2019,12,Monaragala,,
2019,12,Badulla,,
2019,12,Meegoda,,
2019,12,Nikaweratiya,,
2019,12,Nuwara Eliya,,
2019,12,Galle,,
2019,12,Bandarawela,,
2019,12,Dabulla,,
2019,12,Mullathivu,,
2019,12,Polonnaruwa,,
2019,12,Jaffna,,
2019,12,Veyangoda,,
2019,12,Colombo,,
2019,12,Hanguranketha,,
2019,12,Mannar,,
2019,12,Kurunegala,,
2019,12,Matale,,
2019,12,Ampara,,
2019,12,Hambanthota,,
2019,12,Kilinochchi,,
2019,12,Batticaloa,,
2019,12,Dehiattakandiya,,
2019,12,Trinco,,
2020,1,Galenbidunuwewa,,
2020,1,Keppetipola,,
2020,1,Puttalam,,
2020,1,Thabuththegama,,
2020,1,Embilipitiya,,
2020,1,Kandy,,
2020,1,Kaluthara,,
2020,1,Matara,,
2020,1,Vavuniya,,
2020,1,Anuradapuraya,,
2020,1,Gampaha,,
2020,1,Thissamaharama,,
2020,1,Rathnapura,,
2020,1,Kegalle,,
2020,1,Monaragala,,
2020,1,Badulla,,
2020,1,Meegoda,,
2020,1,Nikaweratiya,,
2020,1,Nuwara Eliya,,
2020,1,Galle,,
2020,1,Bandarawela,,
2020,1,Dabulla,,
2020,1,Mullathivu,,
2020,1,Polonnaruwa,,
2020,1,Jaffna,,
2020,1,Veyangoda,,
2020,1,Colombo,,
2020,1,Hanguranketha,,
2020,1,Mannar,,
2020,1,Kurunegala,,
2020,1,Matale,,
2020,1,Ampara,,
2020,1,Hambanthota,,
2020,1,Kilinochchi,,
2020,1,Batticaloa,,
2020,1,Dehiattakandiya,,
2020,1,Trinco,,
2020,2,Galenbidunuwewa,,
2020,2,Keppetipola,,
2020,2,Puttalam,,
2020,2,Thabuththegama,,
2020,2,Embilipitiya,,
2020,2,Kandy,,
2020,2,Kaluthara,,
2020,2,Matara,,
2020,2,Vavuniya,,
2020,2,Anuradapuraya,,
2020,2,Gampaha,,
2020,2,Thissamaharama,,
2020,2,Rathnapura,,
2020,2,Kegalle,,
2020,2,Monaragala,,
2020,2,Badulla,,
2020,2,Meegoda,,
2020,2,Nikaweratiya,,
2020,2,Nuwara Eliya,,
2020,2,Galle,,
2020,2,Bandarawela,,
2020,2,Dabulla,,
2020,2,Mullathivu,,
2020,2,Polonnaruwa,,
2020,2,Jaffna,,
2020,2,Veyangoda,,
2020,2,Colombo,,
2020,2,Hanguranketha,,
2020,2,Mannar,,
2020,2,Kurunegala,,
2020,2,Matale,,
2020,2,Ampara,,
2020,2,Hambanthota,,
2020,2,Kilinochchi,,
2020,2,Batticaloa,,
2020,2,Dehiattakandiya,,
2020,2,Trinco,,
2020,3,Galenbidunuwewa,,
2020,3,Keppetipola,,
2020,3,Puttalam,,
2020,3,Thabuththegama,,
2020,3,Embilipitiya,,
2020,3,Kandy,,
2020,3,Kaluthara,,
2020,3,Matara,,
2020,3,Vavuniya,,
2020,3,Anuradapuraya,,
2020,3,Gampaha,,
2020,3,Thissamaharama,,
2020,3,Rathnapura,,
2020,3,Kegalle,,
2020,3,Monaragala,,
2020,3,Badulla,,
2020,3,Meegoda,,
2020,3,Nikaweratiya,,
2020,3,Nuwara Eliya,,
2020,3,Galle,,
2020,3,Bandarawela,,
2020,3,Dabulla,,
2020,3,Mullathivu,,
2020,3,Polonnaruwa,,
2020,3,Jaffna,,
2020,3,Veyangoda,,
2020,3,Colombo,,
2020,3,Hanguranketha,,
2020,3,Mannar,,
2020,3,Kurunegala,,
2020,3,Matale,,
2020,3,Ampara,,
2020,3,Hambanthota,,
2020,3,Kilinochchi,,
2020,3,Batticaloa,,
2020,3,Dehiattakandiya,,
2020,3,Trinco,,
2020,4,Galenbidunuwewa,,
2020,4,Keppetipola,,
2020,4,Puttalam,,
2020,4,Thabuththegama,,
2020,4,Embilipitiya,,
2020,4,Kandy,,
2020,4,Kaluthara,,
2020,4,Matara,,
2020,4,Vavuniya,,
2020,4,Anuradapuraya,,
2020,4,Gampaha,,
2020,4,Thissamaharama,,
2020,4,Rathnapura,,
2020,4,Kegalle,,
2020,4,Monaragala,,
2020,4,Badulla,,
2020,4,Meegoda,,
2020,4,Nikaweratiya,,
2020,4,Nuwara Eliya,,
2020,4,Galle,,
2020,4,Bandarawela,,
2020,4,Dabulla,,
2020,4,Mullathivu,,
2020,4,Polonnaruwa,,
2020,4,Jaffna,,
2020,4,Veyangoda,,
2020,4,Colombo,,
2020,4,Hanguranketha,,
2020,4,Mannar,,
2020,4,Kurunegala,,
2020,4,Matale,,
2020,4,Ampara,,
2020,4,Hambanthota,,
2020,4,Kilinochchi,,
2020,4,Batticaloa,,
2020,4,Dehiattakandiya,,
2020,4,Trinco,,
2020,5,Galenbidunuwewa,,
2020,5,Keppetipola,,
2020,5,Puttalam,,
2020,5,Thabuththegama,,
2020,5,Embilipitiya,,
2020,5,Kandy,,
2020,5,Kaluthara,,
2020,5,Matara,,
2020,5,Vavuniya,,
2020,5,Anuradapuraya,,
2020,5,Gampaha,,
2020,5,Thissamaharama,,
2020,5,Rathnapura,,
2020,5,Kegalle,,
2020,5,Monaragala,,
2020,5,Badulla,,
2020,5,Meegoda,,
2020,5,Nikaweratiya,,
2020,5,Nuwara Eliya,,
2020,5,Galle,,
2020,5,Bandarawela,,
2020,5,Dabulla,,
2020,5,Mullathivu,,
2020,5,Polonnaruwa,,
2020,5,Jaffna,,
2020,5,Veyangoda,,
2020,5,Colombo,,
2020,5,Hanguranketha,,
2020,5,Mannar,,
2020,5,Kurunegala,,
2020,5,Matale,,
2020,5,Ampara,,
2020,5,Hambanthota,,
2020,5,Kilinochchi,,
2020,5,Batticaloa,,
2020,5,Dehiattakandiya,,
2020,5,Trinco,,
2020,6,Galenbidunuwewa,,
2020,6,Keppetipola,,
2020,6,Puttalam,,
2020,6,Thabuththegama,,
2020,6,Embilipitiya,,
2020,6,Kandy,,
2020,6,Kaluthara,,
2020,6,Matara,,
2020,6,Vavuniya,,
2020,6,Anuradapuraya,,
2020,6,Gampaha,,
2020,6,Thissamaharama,,
2020,6,Rathnapura,,
2020,6,Kegalle,,
2020,6,Monaragala,,
2020,6,Badulla,,
2020,6,Meegoda,,
2020,6,Nikaweratiya,,
2020,6,Nuwara Eliya,,
2020,6,Galle,,
2020,6,Bandarawela,,
2020,6,Dabulla,,
2020,6,Mullathivu,,
2020,6,Polonnaruwa,,
2020,6,Jaffna,,
2020,6,Veyangoda,,
2020,6,Colombo,,
2020,6,Hanguranketha,,
2020,6,Mannar,,
2020,6,Kurunegala,,
2020,6,Matale,,
2020,6,Ampara,,
2020,6,Hambanthota,,
2020,6,Kilinochchi,,
2020,6,Batticaloa,,
2020,6,Dehiattakandiya,,
2020,6,Trinco,,
2020,7,Galenbidunuwewa,,
2020,7,Keppetipola,,
2020,7,Puttalam,,
2020,7,Thabuththegama,,
2020,7,Embilipitiya,,
2020,7,Kandy,,
2020,7,Kaluthara,,
2020,7,Matara,,
2020,7,Vavuniya,,
2020,7,Anuradapuraya,,
2020,7,Gampaha,,
2020,7,Thissamaharama,,
2020,7,Rathnapura,,
2020,7,Kegalle,,
2020,7,Monaragala,,
2020,7,Badulla,,
2020,7,Meegoda,,
2020,7,Nikaweratiya,,
2020,7,Nuwara Eliya,,
2020,7,Galle,,
2020,7,Bandarawela,,
2020,7,Dabulla,,
2020,7,Mullathivu,,
2020,7,Polonnaruwa,,
2020,7,Jaffna,,
2020,7,Veyangoda,,
2020,7,Colombo,,
2020,7,Hanguranketha,,
2020,7,Mannar,,
2020,7,Kurunegala,,
2020,7,Matale,,
2020,7,Ampara,,
2020,7,Hambanthota,,
2020,7,Kilinochchi,,
2020,7,Batticaloa,,
2020,7,Dehiattakandiya,,
2020,7,Trinco,,
2020,8,Galenbidunuwewa,,
2020,8,Keppetipola,,
2020,8,Puttalam,,
2020,8,Thabuththegama,,
2020,8,Embilipitiya,,
2020,8,Kandy,,
2020,8,Kaluthara,,
2020,8,Matara,,
2020,8,Vavuniya,,
2020,8,Anuradapuraya,,
2020,8,Gampaha,,
2020,8,Thissamaharama,,
2020,8,Rathnapura,,
2020,8,Kegalle,,
2020,8,Monaragala,,
2020,8,Badulla,,
2020,8,Meegoda,,
2020,8,Nikaweratiya,,
2020,8,Nuwara Eliya,,
2020,8,Galle,,
2020,8,Bandarawela,,
2020,8,Dabulla,,
2020,8,Mullathivu,,
2020,8,Polonnaruwa,,
2020,8,Jaffna,,
2020,8,Veyangoda,,
2020,8,Colombo,,
2020,8,Hanguranketha,,
2020,8,Mannar,,
2020,8,Kurunegala,,
2020,8,Matale,,
2020,8,Ampara,,
2020,8,Hambanthota,,
2020,8,Kilinochchi,,
2020,8,Batticaloa,,
2020,8,Dehiattakandiya,,
2020,8,Trinco,,
2020,9,Galenbidunuwewa,,
2020,9,Keppetipola,,
2020,9,Puttalam,,
2020,9,Thabuththegama,,
2020,9,Embilipitiya,,
2020,9,Kandy,,
2020,9,Kaluthara,,
2020,9,Matara,,
2020,9,Vavuniya,,
2020,9,Anuradapuraya,,
2020,9,Gampaha,,
2020,9,Thissamaharama,,
2020,9,Rathnapura,,
2020,9,Kegalle,,
2020,9,Monaragala,,
2020,9,Badulla,,
2020,9,Meegoda,,
2020,9,Nikaweratiya,,
2020,9,Nuwara Eliya,,
2020,9,Galle,,
2020,9,Bandarawela,,
2020,9,Dabulla,,
2020,9,Mullathivu,,
2020,9,Polonnaruwa,,
2020,9,Jaffna,,
2020,9,Veyangoda,,
2020,9,Colombo,,
2020,9,Hanguranketha,,
2020,9,Mannar,,
2020,9,Kurunegala,,
2020,9,Matale,,
2020,9,Ampara,,
2020,9,Hambanthota,,
2020,9,Kilinochchi,,
2020,9,Batticaloa,,
2020,9,Dehiattakandiya,,
2020,9,Trinco,,
2020,10,Galenbidunuwewa,,
2020,10,Keppetipola,,
2020,10,Puttalam,,
2020,10,Thabuththegama,,
2020,10,Embilipitiya,,
2020,10,Kandy,,
2020,10,Kaluthara,,
2020,10,Matara,,
2020,10,Vavuniya,,
2020,10,Anuradapuraya,,
2020,10,Gampaha,,
2020,10,Thissamaharama,,
2020,10,Rathnapura,,
2020,10,Kegalle,,
2020,10,Monaragala,,
2020,10,Badulla,,
2020,10,Meegoda,,
2020,10,Nikaweratiya,,
2020,10,Nuwara Eliya,,
2020,10,Galle,,
2020,10,Bandarawela,,
2020,10,Dabulla,,
2020,10,Mullathivu,,
2020,10,Polonnaruwa,,
2020,10,Jaffna,,
2020,10,Veyangoda,,
2020,10,Colombo,,
2020,10,Hanguranketha,,
2020,10,Mannar,,
2020,10,Kurunegala,,
2020,10,Matale,,
2020,10,Ampara,,
2020,10,Hambanthota,,
2020,10,Kilinochchi,,
2020,10,Batticaloa,,
2020,10,Dehiattakandiya,,
2020,10,Trinco,,
2020,11,Galenbidunuwewa,,
2020,11,Keppetipola,,
2020,11,Puttalam,,
2020,11,Thabuththegama,,
2020,11,Embilipitiya,,
2020,11,Kandy,,
2020,11,Kaluthara,,
2020,11,Matara,,
2020,11,Vavuniya,,
2020,11,Anuradapuraya,,
2020,11,Gampaha,,
2020,11,Thissamaharama,,
2020,11,Rathnapura,,
2020,11,Kegalle,,
2020,11,Monaragala,,
2020,11,Badulla,,
2020,11,Meegoda,,
2020,11,Nikaweratiya,,
2020,11,Nuwara Eliya,,
2020,11,Galle,,
2020,11,Bandarawela,,
2020,11,Dabulla,,
2020,11,Mullathivu,,
2020,11,Polonnaruwa,,
2020,11,Jaffna,,
2020,11,Veyangoda,,
2020,11,Colombo,,
2020,11,Hanguranketha,,
2020,11,Mannar,,
2020,11,Kurunegala,,
2020,11,Matale,,
2020,11,Ampara,,
2020,11,Hambanthota,,
2020,11,Kilinochchi,,
2020,11,Batticaloa,,
2020,11,Dehiattakandiya,,
2020,11,Trinco,,
2020,12,Galenbidunuwewa,,
2020,12,Keppetipola,,
2020,12,Puttalam,,
2020,12,Thabuththegama,,
2020,12,Embilipitiya,,
2020,12,Kandy,,
2020,12,Kaluthara,,
2020,12,Matara,,
2020,12,Vavuniya,,
2020,12,Anuradapuraya,,
2020,12,Gampaha,,
2020,12,Thissamaharama,,
2020,12,Rathnapura,,
2020,12,Kegalle,,
2020,12,Monaragala,,
2020,12,Badulla,,
2020,12,Meegoda,,
2020,12,Nikaweratiya,,
2020,12,Nuwara Eliya,,
2020,12,Galle,,
2020,12,Bandarawela,,
2020,12,Dabulla,,
2020,12,Mullathivu,,
2020,12,Polonnaruwa,,
2020,12,Jaffna,,
2020,12,Veyangoda,,
2020,12,Colombo,,
2020,12,Hanguranketha,,
2020,12,Mannar,,
2020,12,Kurunegala,,
2020,12,Matale,,
2020,12,Ampara,,
2020,12,Hambanthota,,
2020,12,Kilinochchi,,
2020,12,Batticaloa,,
